id,area,available_icu_beds_with_ventilator,pincode,district,last_updated_date,total_beds_without_oxygen,available_beds_without_oxygen,total_icu_beds_without_ventilator,total_beds_with_oxygen,hospital_phone,last_updated_time,hospital_name,available_icu_beds_without_ventilator,total_icu_beds_with_ventilator,available_beds_with_oxygen,hospital_address,last_updated_on
1050,Warangal Urban,0,506005,Warangal Urban,01/05/2021,8,8,-1,0,9885606507,09:57:50 PM,KARTHIKEYA CHILDRENS HOSPITAL,-1,0,0,"Gavicharia X Road, Khammam - Warangal Hwy, Adarsha Colony, Rangashaipet, Warangal, Telangana 506005, India",1619886470000
1051,Warangal Urban,0,506002,Warangal Urban,01/05/2021,8,8,-1,0,9440146600,09:58:30 PM,KARUNSREE HOSPITAL,-1,0,0,"9-8-87, Jayaprakash Narayan Road, near Satya Hospital, Sherpura, Warangal, Telangana 506002, India",1619886510000
1052,Warangal Urban,0,506001,Warangal Urban,01/05/2021,9,9,-1,0,7386399964,10:29:55 AM,KEERTHAN HOSPITAL,-1,0,0,"Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619845195000
1053,Warangal Urban,10,506009,Warangal Urban,02/05/2021,5,1,-1,5,9885308909,11:36:47 AM,KEERTHI CHILDRENS HOSPITAL ,-1,10,2,"Lashkar Singaram, Naim Nagar, Hanamkonda, Telangana 506009, India",1619935607000
1054,Warangal Urban,0,506011,Warangal Urban,01/05/2021,6,6,-1,0,9849424503,10:00:12 PM,KEERTHI HOSPITAL,-1,0,0,"Raganna Darwaja, Brahmanawada, Hanamkonda, Telangana 506011, India",1619886612000
1055,Warangal Urban,0,506001,Warangal Urban,02/05/2021,8,7,-1,15,9949072938,07:44:23 AM,KIDS CARE HOSPITAL    ,-1,10,0,"Hanamkonda, Warangal-Hyderabad Road, Nakkalagutta, Nakkala Gutta, Waddepalle Rural, Telangana 506001, India",1619921663000
1056,Warangal Urban,0,506002,Warangal Urban,01/05/2021,15,15,-1,0,--,09:57:25 PM,K.K.ARYA MEMORIAL SHIVA SREE HOSPITAL ,-1,0,0,"H.No.19-6-254, Mahankali St, Adarsha Colony, Rangashaipet, Warangal, Telangana 506002, India",1619886445000
1057,Warangal Urban,0,506001,Warangal Urban,01/05/2021,20,20,-1,10,8897656456,10:00:50 PM,KOORAPATI LAPAROSCOPY AND FERTILTY CENTER,-1,0,10,"Hanamkonda - Pegadapally Rd, Sai Nagar, Hanamkonda, Telangana 506001, India",1619886650000
1058,Warangal Urban,0,506002,Warangal Urban,01/05/2021,10,10,-1,0,9949954438,10:01:09 PM,KSR CHILDREN AND WOMEN NURSING HOME,-1,0,0,"Shop No. 6-8-252, Twin Bridge Bypass Rd, Opposite To Amrutha Talkies, Chowrastha, Raganna Darwaja, Brahmanawada, Hanamkonda, Telangana 506002, India",1619886669000
1059,Warangal Urban,2,506001,Warangal Urban,02/05/2021,0,0,-1,25,9849192717,09:37:10 AM,LALITHA HOSPITAL - HANAMKONDA,-1,5,4,"Mulugu road, opp. Govt.ITI collage Beside Gayathri collage, Vidya Nagar, Warangal, Telangana 506001, India",1619928430000
1060,Warangal Urban,2,,Warangal Urban,01/05/2021,0,0,-1,5,9440586526,10:23:23 PM,Latha Venkat Ortho & General Care-Kazipet,-1,2,5,,1619888003000
1061,Warangal Urban,0,506001,Warangal Urban,01/05/2021,18,18,-1,0,9885068043,10:02:21 PM,LAVANYA HOSPITAL,-1,0,0,"Vijaya Theater Road Opposite Bus Depot-II, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619886741000
1062,Warangal Urban,2,506001,Warangal Urban,01/05/2021,5,5,-1,3,9550063366,05:38:10 PM,LAXMI NARASIMHA HOSPITAL ,-1,2,3,"2-2-316, Warangal-Huzurabad Road, Naim Nagar, Beside Pushpanjali Function Hall, Rajaji Nagar, Kishanpura, Hanamkonda, Telangana 506001, India",1619870890000
1063,Warangal Urban,2,506001,Warangal Urban,02/05/2021,4,4,-1,10,9848073020,02:32:58 PM,LIFE LINE HOSPITAL - HANUMAKONDA,-1,7,6,"2-4-152, Old Bus Depot Rd, Ramnagar, Hanamkonda, Telangana 506001, India",1619946178000
1064,Warangal Urban,5,506007,Warangal Urban,02/05/2021,10,8,-1,10,9849314754,12:13:03 PM,LOTUS HOSPITAL,-1,10,5,"Tadkamalla Village, Warangal, Telangana 506007, India",1619937783000
1065,Warangal Urban,0,506002,Warangal Urban,01/05/2021,20,20,-1,5,9866529120,10:31:05 AM,MADHU NEURO CARE MULTI SPECIALITY HOSPITAL,-1,0,5,"Venkatrama Theatre Junction, Narsampet Road, Azam Jahi Mills Colony, Warangal, Telangana 506002, India",1619845265000
1066,Warangal Urban,0,506001,Warangal Urban,01/05/2021,2,2,-1,0,9493319486,10:31:27 AM,MAHALAXMI NURSING HOME,-1,0,0,"5 - 9 - 76/77, Beside lane of ICICI bank, Kishanpura, Hanamkonda, Telangana 506001, India",1619845287000
1067,Warangal Urban,0,506002,Warangal Urban,01/05/2021,5,5,-1,0,9949814914,10:31:47 AM,MAHESHWAR NURSING HOME,-1,0,0,"From Kashi Bugga Chowrastha To Charbouli Road, H.No.10-12-73, Beside, Yellamma Temple, Narsampet Road, Girmajipet, Warangal, Telangana 506002, India",1619845307000
1068,Warangal Urban,0,506001,Warangal Urban,01/05/2021,30,30,-1,0,9849277362,10:32:22 AM,MALLIKA CHILDRENS NURSING HOME,-1,0,0,"Balasamudram, Hanamkonda, Telangana 506001, India",1619845342000
1069,Warangal Urban,2,506001,Warangal Urban,02/05/2021,0,0,-1,80,9866183307,07:31:38 AM,MAXCARE HOSPTAL - HANAMKONDA,-1,22,8,"6-1-236, near KUDA.Warangal, opposite Ashoka Hotel, Line, Sai Nagar, Hanamkonda, Telangana 506001, India",1619920898000
1070,Warangal Urban,10,506002,Warangal Urban,01/05/2021,7,7,-1,1,9704439822,07:57:20 PM,MAX CARE SUPER SPECALITY CLINIC & HOSPITALS ,-1,10,1,"Venkatrama Theatre Junction, Narsampet Road, Azam Jahi Mills Colony, Warangal, Telangana 506002, India",1619879240000
1071,Warangal Urban,0,506001,Warangal Urban,01/05/2021,2,2,-1,9,9849725350,10:32:43 AM,MEDHA HOSPITAL,-1,8,4,"Near Bus stand circle, Kaloji Marg, beside Pathfinder school, Sai Nagar, Hanamkonda, Telangana 506001, India",1619845363000
1072,Warangal Urban,0,506002,Warangal Urban,01/05/2021,5,5,-1,0,9849050121,10:33:37 AM,MOURYA HOSPITAL,-1,0,0,"#11-26-193, Near, Vaartha Office, M.G. Road, Auto Nagar, Kothawada, Warangal, Telangana 506002, India",1619845417000
1073,Warangal Urban,0,506002,Warangal Urban,01/05/2021,5,5,-1,0,9440378857,10:20:19 AM,MULKANOOR NURSING HOME,-1,0,0,"LB Nagar Rd, Beside LAZEEZ BAKERS, LB Nagar, Warangal, Telangana 506002, India",1619844619000
1074,Warangal Urban,8,506001,Warangal Urban,01/05/2021,6,6,-1,2,9666767677,03:49:02 PM,NEW DOLPHINS KIDS HOSPITAL,-1,8,0,"H.NO 6-2-161 &162, OPPOSITE KASAM BROTHERS LANE BESIDE POLICE STATION, HANAMKONDA, CHOWRASTA, Kakaji Nagar Colony, Warangal, Telangana 506001, India",1619864342000
1075,Warangal Urban,0,506007,Warangal Urban,02/05/2021,0,0,-1,4,9866575747,02:46:57 PM,NIHIRA HOSPITALS-WARANGAL,-1,5,0,"Mulugu Rd, Vidya Nagar, Warangal, Telangana 506007, India",1619947017000
1076,Warangal Urban,0,506001,Warangal Urban,01/05/2021,8,8,-1,1,9346981604,10:21:23 AM,NIKIL HOSPITAL,-1,0,1,"H.No.6 - 2 - 82, Kakaji Colony , Beside Vijaya Talkies, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619844683000
1077,Warangal Urban,0,506002,Warangal Urban,01/05/2021,15,15,-1,5,8121136426,10:21:51 AM,NIRMAL HOSPITAL,-1,0,5,"Desaipet Rd, Near Teacher's Colony, Vasavi Colony, Kothawada, Warangal, Telangana 506002, India",1619844711000
1078,Warangal Urban,0,506002,Warangal Urban,01/05/2021,20,20,-1,0,9160339911,10:24:57 AM,OASIS CENTRE FOR REPRODUCTIVE MEDICINE  ,-1,0,0,"11-23-890, Narsampet Rd, Abbanikunta, Christian Colony, Warangal, Telangana 506002, India",1619844897000
1079,Warangal Urban,5,506001,Warangal Urban,02/05/2021,0,0,-1,24,8106033684,12:16:46 PM,OMEGA BANNU HOSPITALS,-1,26,3,"3-16-334, Mulugu X road, beside Ford Sri Sri Showroom, Vidya Nagar, Warangal, Telangana 506001, India",1619938006000
1080,Warangal Urban,0,506002,Warangal Urban,01/05/2021,20,20,-1,0,7989254646,10:25:55 AM,ORUGALLU EYE CARE CENTRE,-1,0,0,"Jayaprakash Narayan Road, Charbowli, Girmajipet, Warangal, Telangana 506002, India",1619844955000
1081,Warangal Urban,0,506002,Warangal Urban,01/05/2021,6,6,-1,0,9849058820,10:26:27 AM,PALLAVI HOSPITAL,-1,0,0,"16-4-1411, Shiva Nagar, Warangal, Telangana 506002, India",1619844987000
1082,Warangal Urban,0,506007,Warangal Urban,01/05/2021,6,6,-1,0,8008746507,10:26:50 AM,PRAKASH METARNITY NURSING HOME,-1,0,0,"Opposite Gemini Talkies, Swami Vivekananda Rd, Matwada, Warangal, Telangana 506007, India",1619845010000
1083,Warangal Urban,0,506002,Warangal Urban,02/05/2021,1,1,-1,1,9908337090,02:47:18 PM,PRASAD HOSPITAL,-1,0,1,"H No 15-1-8a Srinivasa Colony, Station Road, Station Road, Shiva Nagar, Warangal, Telangana 506002, India",1619947038000
1084,Warangal Urban,20,506011,Warangal Urban,28/04/2021,90,90,-1,40,9908337090,08:01:01 AM,PRASHANTHI HOSPITAL,-1,20,40,"# 7-3-94, Machili Bazar, Brahmanawada, Hanamkonda, Machili Bazar, Brahmanawada, Warangal, Telangana 506011, India",1619577061000
1085,Warangal Urban,0,506011,Warangal Urban,02/05/2021,0,0,-1,10,9908337090,07:54:29 AM,PRASHANTHI HOSPITAL,-1,0,1,"# 7-3-94, Machili Bazar, Brahmanawada, Hanamkonda, Machili Bazar, Brahmanawada, Warangal, Telangana 506011, India",1619922269000
1086,Warangal Urban,0,506001,Warangal Urban,01/05/2021,10,10,-1,0,8702511437,09:13:48 AM,PRITHVI HOSPITAL,-1,0,0,"Subedari, Postal Colony, Subedari, Hanamkonda, Telangana 506001, India",1619840628000
1087,Warangal Urban,0,506001,Warangal Urban,01/05/2021,5,5,-1,0,9866436376,03:45:11 PM,PULSE HOSPITAL,-1,0,0,"178, 6-8-178, Vijaya Theater Road, Kakaji Colony, Gandhi Nagar, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619864111000
1088,Warangal Urban,0,506002,Warangal Urban,28/04/2021,5,5,-1,0,9440264209,08:10:47 AM,RAIBNBOW SAI RAM HOSPITAL,-1,0,0,"Mandi Bazar, Jayaprakash Narayan Road, Girmajipet, Warangal, Telangana 506002, India",1619577647000
1089,Warangal Urban,5,506002,Warangal Urban,01/05/2021,35,35,-1,10,7702401250,02:07:53 PM,RAJAIAH MULTI SECIALITY  HOSPITAL,-1,5,10,"Venkatrama Theatre Junction, Narsampet Road, Azam Jahi Mills Colony, Warangal, Telangana 506002, India",1619858273000
1090,Warangal Urban,0,506001,Warangal Urban,01/05/2021,5,5,-1,0,9704633887,02:07:16 PM,RAKSHITH SURGICAL AND CHEST CARE HOSPITAL ,-1,0,0,"6-2-101, Kakaji Colony, Gandhi Nagar, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619858236000
1091,Warangal Urban,0,506001,Warangal Urban,01/05/2021,40,40,-1,10,9440037459,01:55:24 PM,RAMESH HOSPITAL,-1,0,10,"6-2-40,3rd lane, Vijaya Theater Road, near SR Girls college, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619857524000
1092,Warangal Urban,0,506007,Warangal Urban,01/05/2021,4,4,-1,1,9000577744,10:15:18 PM,RAVI MATERNITY NURSING HOME ,-1,0,1,"Opposite Gemini Talkies, Swami Vivekananda Rd, Matwada, Warangal, Telangana 506007, India",1619887518000
1093,Warangal Urban,14,506007,Warangal Urban,02/05/2021,23,3,-1,13,9658066666,09:41:39 AM,"RELIEF MULTISPECIALITY HOSPITAL - MULUGU ROAD, WARANGAL (U)",-1,14,8,"House No. 15-1-237, Opposite L.B. College, Mulugu 'X' Road, Road, Vidya Nagar, Warangal, Telangana 506007, India",1619928699000
1094,Warangal Urban,3,506007,Warangal Urban,02/05/2021,15,7,-1,5,9849086003,09:58:46 AM,RIYA HOSPITAL,-1,3,2,"#15-2-63 opp ramakrishna theatre, beside hotel City grand, Tadkamalla Village, Warangal, Telangana 506007, India",1619929726000
1095,Warangal Urban,0,506001,Warangal Urban,01/05/2021,10,10,-1,5,9246890146,02:08:33 PM,R.K.HOSPITAL ,-1,0,5,"July Wada,, Revenue Colony, Subedari, Hanamkonda, Telangana 506001, India",1619858313000
1096,Warangal Urban,0,506001,Warangal Urban,02/05/2021,15,0,-1,20,9849761111,02:45:34 PM,ROHINI SUPERSPECIALITY HOSPITAL - WARANGAL (U),-1,25,0,"Subedari hanamkonda warangal, Subedari, Warangal urban, Telangana 506001, India",1619946934000
1097,Warangal Urban,0,506002,Warangal Urban,01/05/2021,15,15,-1,5,9347483888,10:16:31 PM,SAI SHREE HOSPITALS,-1,0,5,"Mandi Bazar, Jayaprakash Narayan Road, Girmajipet, Warangal, Telangana 506002, India",1619887591000
1098,Warangal Urban,0,506002,Warangal Urban,01/05/2021,30,30,-1,10,9849058484,10:16:55 PM,SAI SRINIDHI MATERNITY NUSING HOME,-1,0,10,"LB Nagar Rd, Beside LAZEEZ BAKERS, LB Nagar, Warangal, Telangana 506002, India",1619887615000
1099,Warangal Urban,0,506002,Warangal Urban,01/05/2021,30,30,-1,5,9849058514,10:34:00 AM,SAMALOCHANA SWATHIK HOSPITAL,-1,0,5,"80 Feet Rd, Gayatri Colony, Kothawada, Warangal, Telangana 506002, India",1619845440000
1100,Warangal Urban,0,506167,Warangal Urban,01/05/2021,5,5,-1,0,9849191020,10:34:21 AM,SAMATHA NURSING HOME ,-1,0,0,"Kurumawada, Balaji Nagar, Jangaon, Telangana 506167, India",1619845461000
1101,Warangal Urban,0,506001,Warangal Urban,02/05/2021,26,0,-1,4,9949922888,08:36:51 AM,SAMRAKSHA HOSPITAL - HANAMKONDA,-1,22,0,"Warangal-Hyderabad Rd Amrutha Theatre, Ennugulagada, Raganna Darwaja, Gandhi Nagar, Reddy Colony, Hanamkonda, Telangana 506001, India",1619924811000
1102,Warangal Urban,0,506002,Warangal Urban,01/05/2021,10,10,-1,0,9849320863,10:34:46 AM,SANDEEP EYE HOSPITAL,-1,0,0,"Warangal, Vasavi Colony, Kothawada, Warangal, Telangana 506002, India",1619845486000
1103,Warangal Urban,5,506005,Warangal Urban,01/05/2021,40,40,-1,5,9177996414,10:35:23 AM,SANTHOSH MATERNITY GENERAL NURSING HOME ,-1,5,5,"19-6-209, Mahankali St, near Jawaharlal Nehru Statue, Telangana Nagar, Adarsha Colony, Rangashaipet, Warangal, Telangana 506005, India",1619845523000
1104,Warangal Urban,10,506002,Warangal Urban,02/05/2021,50,50,-1,40,9704469222,09:34:16 AM,SATYA HOSPITAL,-1,10,40,"9-2-243, 44/45, Jayaprakash Narayan Road, Girmajipet, Warangal, Telangana 506002, India",1619928256000
1105,Warangal Urban,5,506001,Warangal Urban,01/05/2021,40,40,-1,5,9866461560,10:35:47 AM,SEVEN HILLS HOSPITAL,-1,5,5,"Orugallu, Near, Seven Hills Hospital Ln, Kishanpura, Hanamkonda, Telangana 506001, India",1619845547000
1106,Warangal Urban,0,506002,Warangal Urban,01/05/2021,25,25,-1,0,9052591188,10:36:10 AM,SHAKHAMURY NARAYANA MEMORIAL HOSPITAL,-1,0,0,"Narsampet Rd, Kashibugga, Girmajipet, Warangal, Telangana 506002, India",1619845570000
1107,Warangal Urban,2,506007,Warangal Urban,01/05/2021,20,20,-1,2,9849296750,02:10:54 PM,SHIVAGANGA LASER ENT HOSPITAL,-1,2,2,"15-1-29, Srinivasa Colony, MG Road opp mgm, Besides Dr Pulla Reddy Children's Hospital, Auto Nagar, Kothawada, Warangal, Telangana 506007, India",1619858454000
1108,Warangal Urban,0,506002,Warangal Urban,27/04/2021,7,7,-1,4,9246985511,02:47:53 PM,SHIVA HOSPITAL,-1,0,3,"svn road Near Kakatiya Talkies, Mattewada, Papaiahpet, Sherpura, Warangal, Telangana 506002, India",1619515073000
1109,Warangal Urban,2,506002,Warangal Urban,01/05/2021,31,31,-1,7,9246985511,02:10:11 PM,SHIVA HOSPITAL,-1,2,7,"svn road Near Kakatiya Talkies, Mattewada, Papaiahpet, Sherpura, Warangal, Telangana 506002, India",1619858411000
1110,Warangal Urban,0,506001,Warangal Urban,01/05/2021,8,0,-1,10,9849396048,06:07:54 PM,SIGMA HOSPITAL,-1,8,2,"New Bus Stand Rd, Laxmipuram, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619872674000
1111,Warangal Urban,0,506001,Warangal Urban,01/05/2021,8,0,-1,15,7907385064,12:45:26 PM,SIRI SPECIALITY HOSPITAL - WARANGAL (U),-1,2,6,"6-2-41, Vijaya Theater Road, Kakaji Colony, 3rd lane, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619853326000
1112,Warangal Urban,1,506001,Warangal Urban,01/05/2021,10,0,-1,8,9704644275,11:24:44 AM,SREE BALAJI HOSPITAL,-1,6,4,"6-2-15, Hanamkonda Rd, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619848484000
1113,Warangal Urban,0,506001,Warangal Urban,01/05/2021,5,5,-1,0,9849692092,02:13:03 PM,SREEDHAR CHEST AND ALLERGY HOSPITAL AND DERMA CARE,-1,0,0,"SR College Lane, Kakaji Colony Vijaya Talkies Road Near Bus Depot - 2, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619858583000
1114,Warangal Urban,5,506001,Warangal Urban,01/05/2021,45,45,-1,15,9885452305,02:13:25 PM,SREELAXMI TEST TUBE BABY AND MULTI SPECIALTY HOSPITAL,-1,5,15,"HNO 1-8-622, Balasamudram, NearAmbekar Statue, Balasamudram, Hanamkonda, Telangana 506001, India",1619858605000
1115,Warangal Urban,0,506002,Warangal Urban,01/05/2021,15,15,-1,0,9849014535,02:13:44 PM,SREENIVSA MEMORIAL NURSING HOME,-1,0,0,"Narsampet Rd, Kashibugga, Girmajipet, Warangal, Telangana 506002, India",1619858624000
1116,Warangal Urban,0,506002,Warangal Urban,01/05/2021,8,8,-1,2,9849179178,02:14:04 PM,SRI BADHRAKALI NURSING HOME,-1,0,2,"Kashibugga, near Siddayya Hotel, Shanthi Nagar, Kashibugga, LB Nagar, Warangal, Telangana 506002, India",1619858644000
1117,Warangal Urban,0,506001,Warangal Urban,01/05/2021,2,2,-1,0,9533666065,07:58:12 PM,SRI BALA PEDIATRIC SURGERY CLINIC,-1,0,0,"1-7-736, Shanti Nagar, Postal Colony, Subedari, Hanamkonda, Telangana 506001, India",1619879292000
1118,Warangal Urban,0,506001,Warangal Urban,01/05/2021,6,6,-1,2,9849058816,07:58:37 PM,SRI CHIRANJEEVA CHILDRENS HOSPITAL,-1,0,2,"1-8-208, Sai Nagar, Hanamkonda, Telangana 506001, India",1619879317000
1119,Warangal Urban,0,506001,Warangal Urban,01/05/2021,6,6,-1,0,9848708788,07:59:13 PM,SRI DEVI HOSPITAL,-1,0,0,"Kakaji Colony, To, Depo X Rd, Opposite, Hanamkonda, Telangana 506001, India",1619879353000
1120,Warangal Urban,5,506001,Warangal Urban,01/05/2021,20,20,-1,10,9989765699,08:00:42 PM,SRI GANESHA ORTHOPEDIC HOSPITAL AND SURGICAL CENTER,-1,5,10,"Vijaya Theater Road, 3rd Street, Opposite Depo No.2,Beside Madhu Neurocare, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619879442000
1121,Warangal Urban,0,506002,Warangal Urban,02/05/2021,0,0,-1,2,9440083333,07:44:41 AM,SRI LALITHAMULTI SPECIALITY HOSPITAL,-1,0,2,"3-16-312/2 Opposite Govt. ITI Besides: Royal Enfield Showroom and Gayatri Colleges, Mulugu Rd, Vidya Nagar, Warangal, Telangana 506002, India",1619921681000
1122,Warangal Urban,0,506001,Warangal Urban,01/05/2021,30,30,-1,10,9397021370,08:02:27 PM,SRI LAXMI NURSING HOME,-1,0,10,"5 - 9 - 76/77, Beside lane of ICICI bank, Kishanpura, Hanamkonda, Telangana 506001, India",1619879547000
1123,Warangal Urban,0,506001,Warangal Urban,01/05/2021,10,10,-1,2,9848242524,05:58:22 PM,SRI LAXMI NURSING HOME UPAKARI HEALTH CARE CENTRE,-1,0,2,"5 - 9 - 76/77, Beside lane of ICICI bank, Kishanpura, Hanamkonda, Telangana 506001, India",1619872102000
1124,Warangal Urban,0,506011,Warangal Urban,01/05/2021,5,5,-1,0,9989150426,08:12:41 PM,SRINIJA HOSPITAL,-1,0,0,"Reddy Colony, Hanamkonda, Telangana 506011, India",1619880161000
1125,Warangal Urban,0,506001,Warangal Urban,01/05/2021,10,10,-1,0,9985000581,08:14:20 PM,SRINIVASA HOSPITAL,-1,0,0,"Near Julaiwada Jenda Subedari Hanamkonda, Revenue Colony, Subedari, Warangal, Telangana 506001, India",1619880260000
1126,Warangal Urban,0,506011,Warangal Urban,01/05/2021,15,15,-1,10,9849465097,08:15:19 PM,SRINIVASA KIDNEY MATERNITY HOSPITAL,-1,0,10,"Hyderabad - Warangal Hwy, Raganna Darwaja, New Raipura, Raipura, Hanamkonda, Telangana 506011, India",1619880319000
1127,Warangal Urban,0,506001,Warangal Urban,02/05/2021,6,0,-1,9,9550089900,01:59:28 PM,SRINIVASA PINNACLE HOSPITAL,-1,30,0,"Running Track, KANCHARAKUNTA, Hanamkonda, Telangana 506001, India",1619944168000
1128,Warangal Urban,0,506001,Warangal Urban,01/05/2021,15,15,-1,5,9849950407,08:04:12 PM,SRI RADHAMMA MEMORIAL EYE HOSPITAL,-1,0,5,"Hyderabad - Warangal - Bhopalpatnam Hwy, Fatima Nagar, Siddharthanagar, Kazipet, Telangana 506001, India",1619879652000
1129,Warangal Urban,0,506007,Warangal Urban,01/05/2021,15,15,-1,5,9246896616,08:04:32 PM,SRI RAMA HOSPITAL,-1,0,5,"15-2-4/1, Mulugu Rd, junction, Hanamkonda, Telangana 506007, India",1619879672000
1130,Warangal Urban,0,506003,Warangal Urban,01/05/2021,10,10,-1,5,9849700003,08:05:08 PM,SRI RAVI NURSING HOME,-1,0,5,"Besides Bhavani theatre, Rahamatnagar, Kazipet, Telangana 506003, India",1619879708000
1131,Warangal Urban,0,506002,Warangal Urban,01/05/2021,10,10,-1,0,9811632386,08:05:28 PM,SRI SAI HOSPITAL,-1,0,0,"Kashibugga, near Siddayya Hotel, Shanthi Nagar, Kashibugga, LB Nagar, Warangal, Telangana 506002, India",1619879728000
1132,Warangal Urban,0,506001,Warangal Urban,01/05/2021,50,50,-1,0,9848409252,08:05:50 PM,"SRI SAI NURSING HOME,HANAMKONDA",-1,0,0,"beside Eden Function Hall, Subedari, Hanamkonda, Telangana 506001, India",1619879750000
1133,Warangal Urban,0,,Warangal Urban,01/05/2021,5,5,-1,0,--,08:06:55 PM,"SRI SAI NURSING HOME,WARANGAL",-1,0,0,,1619879815000
1134,Warangal Urban,1,506001,Warangal Urban,01/05/2021,0,0,-1,42,9390672891,02:37:58 PM,SRI SHARANYA HOSPITAL - HANMAKONDA,-1,5,1,"Muduchinthala Road, Lashkar Singaram, Naim Nagar, Hanamkonda, Telangana 506001, India",1619860078000
1135,Warangal Urban,0,,Warangal Urban,01/05/2021,3,3,-1,0,--,08:08:23 PM,SRI SHIVA RACHANA NURSING HOME ,-1,0,0,,1619879903000
1136,Warangal Urban,0,506001,Warangal Urban,01/05/2021,44,44,-1,6,9000370330,09:15:15 AM,SRI UDAY MULTI SPECILAITY HOSPITAL,-1,0,6,"adjacent to Vegetables Market, Balasamudram, Hanamkonda, Telangana 506001, India",1619840715000
1137,Warangal Urban,4,506001,Warangal Urban,02/05/2021,10,7,-1,10,9959795077,09:41:24 AM,SRI VALLI GOOD LIFE HOSPITAL,-1,4,4,"Sai Nagar, Hanamkonda, Telangana 506001, India",1619928684000
1138,Warangal Urban,0,506002,Warangal Urban,01/05/2021,20,20,-1,0,9849109564,08:09:36 PM,SRI VENKATESWHARA CHILDREN HOSPITAL,-1,0,0,"13-2-213, Phatak St, Mattewada, Mathwada, Warangal, Telangana 506002, India",1619879976000
1139,Warangal Urban,0,506001,Warangal Urban,01/05/2021,20,20,-1,10,9959025733,08:10:04 PM,SRI VIDYA HOSPITAL,-1,0,10,"Vijaya Theater Rd, Beside Vijaya Talkies, Kakaji Nagar Colony, Hanamkonda Chowrastha, Brahmanawada, Hanamkonda, Telangana 506001, India",1619880004000
1140,Warangal Urban,0,506001,Warangal Urban,01/05/2021,20,20,-1,0,9849024545,08:16:51 PM,SRUSTI ENT AND MATERNITY  HOSPITAL,-1,0,0,"KAKAJI COLONY LANE OPP TO VEENA MEDICARE, beside STAR DIAGNOSTICS, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619880411000
1141,Warangal Urban,4,506001,Warangal Urban,02/05/2021,0,0,-1,42,9912793936,10:13:12 AM,STAR HOSPITAL - HANAMKONDA,-1,8,0,"1st Floor Rangarao Complex, beside Vishawas Hospital Vijaya Talkies Road, X road, Chowrastha, Kakaji Nagar Colony, Hanamkonda, Telangana 506001, India",1619930592000
1142,Warangal Urban,0,506002,Warangal Urban,01/05/2021,10,10,-1,10,9866069864,02:06:19 PM,SUJATHA HOSPITAL,-1,0,10,"Vijaya Theater Road, Lane, Beside Vijaya Talkies, Kakaji Nagar Colony, Hanamkonda, Telangana 506002, India",1619858179000
1143,Warangal Urban,0,506011,Warangal Urban,01/05/2021,10,10,-1,10,9000429911,10:17:59 PM,SURYA FERTILITY IVF AND IUI CENTER,-1,0,10,"opp. Vijaya theate, Kakaji Colony, Kakaji Nagar Colony, Hanamkonda, Telangana 506011, India",1619887679000
1144,Warangal Urban,4,506001,Warangal Urban,01/05/2021,8,3,-1,6,9052599994,07:41:27 PM,S.V.MULTI SPECIALITY HOSPITAL,-1,4,1,"H.no: 1-8-81, Swimming pool road, sainagar, Balasamudram, Hanamkonda, Telangana 506001, India",1619878287000
1145,Warangal Urban,0,506001,Warangal Urban,01/05/2021,10,10,-1,10,9701458585,10:15:53 PM,S.V.R.MULTI SPECIALITY HOSPITAL ,-1,0,10,"Opposite Kuda Office Running Track Sai Nagar హనుమకొండ वरंगल Telangana 506001 Republic of, Sai Nagar, Hanamkonda, Telangana 506001, India",1619887553000
1146,Warangal Urban,0,506003,Warangal Urban,01/05/2021,20,20,-1,0,9885749040,09:18:21 AM,SWATHI NURSING HOME,-1,0,0,"1-3-73, Hyderabad - Warangal - Bhopalpatnam Hwy, Rahamatnagar, Rahamath Nagar, Kazipet, Telangana 506003, India",1619840901000
1147,Warangal Urban,0,506002,Warangal Urban,01/05/2021,10,10,-1,8,9949954438,10:18:32 PM,SWETHA NURSING HOME,-1,0,8,"LB Nagar Rd, Beside LAZEEZ BAKERS, LB Nagar, Warangal, Telangana 506002, India",1619887712000
